Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
344.0,0.056368,0.0274441301371644,0.02469900293273,365.164,0.2094349248,0.0005030314,1.18069e-05,0.0006928677868813
345.0,0.056473,0.0383163810432128,0.025358368119521,364.836,0.2094172537,0.0004853808,9.2938e-06,0.0007367036054184
346.0,0.05322,0.0660691514456323,0.0249935121817889,364.568,0.2093566994,0.0004780869,6.6588e-06,0.0007630049127325
347.0,-0.019817,0.0716405338362265,0.0247257989065946,364.303,0.2093435174,0.0004759186,5.2351e-06,0.0006402289138695
348.0,-0.037879,0.0532665884735278,0.0248727218646449,363.981,0.2093812743,0.0004963258,5.279599999999999e-06,0.0006753173773562
349.0,-0.038063,0.032469295312698,0.0250341807411189,363.697,0.2094250535,0.0005080866,7.3961e-06,0.0006577746932699
350.0,-0.03822,0.0290665626895666,0.0248605853925683,363.432,0.2094345641,0.0004950588,8.3441e-06,0.0006577694320721
351.0,0.038274,0.0416701672153183,0.0247219154315358,363.174,0.2094106831,0.0004753513,6.2924e-06,0.0006577648285971
352.0,-0.019626,0.06309170894708,0.0248667365568231,362.974,0.2093649569,0.0004700777,4.7235e-06,0.000771775469965
353.0,-0.039349,0.0608244370517212,0.0250031953036281,362.777,0.2093692855,0.0004778422999999,4.3176e-06,0.0007454556262157
354.0,-0.038694,0.041082991443566,0.0246316558866663,362.572,0.2094069183,0.0005005898,4.7275e-06,0.0008682217964373
355.0,-0.037775,0.0295647910034511,0.024906531019122,362.351,0.2094317771,0.0005069774,6.3095e-06,0.0007629675348194
356.0,0.037357,0.0308982765411428,0.0241182244454096,362.132,0.2094320945,0.0004814603,5.7213e-06,0.000631435611756
357.0,0.056211,0.0458235112306385,0.0247172938803519,361.868,0.2094037899,0.0004672347999999,4.063e-06,0.0007279220437213
358.0,-0.018736,0.0643846232148426,0.0246967509674502,361.616,0.2093634455999999,0.0004637175,1.7118e-06,0.0006402141917468
359.0,-0.038115,0.0517936029647825,0.0251130624362245,361.409,0.2093919821,0.0004738051,6.851e-07,0.0007366829821731
360.0,-0.037827,0.0311455305563948,0.0250904962861725,361.236,0.2094321232,0.0004987184,1.5766e-06,0.0007629888931773
361.0,-0.037511,0.0213451871689589,0.0249924940920484,360.972,0.2094529777,0.0004992115,3.2514000000000003e-06,0.0007629576188426
362.0,0.037593,0.0194278224519182,0.0248605520540179,360.737,0.2094629646,0.0004722426999999,2.3876e-06,0.0007980361301013
363.0,-0.020185,0.0332123381460649,0.0245646537622003,360.564,0.2094352591,0.0004564788,2.958e-07,0.0006840360974572
364.0,-0.037773,0.0554432152146515,0.0251596211082399,360.375,0.2093885828,0.0004551861,-9.274e-07,0.0007542004320707
365.0,-0.03801,0.0469705815475408,0.0251061291901947,360.099,0.2094037255,0.0004711743,-8.728e-07,0.0007191242179576
366.0,-0.03822,0.0356872283637146,0.0249559373848925,359.846,0.2094234061,0.0004919032,5.678e-07,0.0006664773874084
367.0,-0.038352,0.0305254469364486,0.0250536630360127,359.658,0.2094357922,0.0004853773,2.7385e-06,0.0007103135772619
368.0,-0.038168,0.0367517050541759,0.024992821796611,359.438,0.2094264214,0.0004649840999999,1.6488e-06,0.0006840080602775
369.0,-0.038115,0.0561267455568604,0.0252903543159197,359.252,0.2093874114999999,0.0004551616,-3.98e-08,0.0008067674465202
370.0,-0.038011,0.0670136285359869,0.0247183361230803,359.053,0.2093600024,0.0004570864,-1.0622e-06,0.0007365916645321
371.0,0.037278,0.0529214815933071,0.0251332869730761,358.832,0.209390892,0.0004702273,-9.484e-07,0.00078920298812
372.0,-0.019156,0.0359358133148395,0.0251720155749829,358.573,0.2094233923,0.000492195,8.171e-07,0.0008155060859059
373.0,-0.03885,0.0300031192164543,0.0250641699177289,358.395,0.2094363044,0.0004885557,2.7651e-06,0.0008155232059438
374.0,-0.03851,0.0390317585214714,0.0249691560930195,358.2,0.2094217669,0.0004633838,1.1666e-06,0.000859373264675
375.0,-0.038168,0.0600150200193673,0.0251907447618188,357.995,0.2093786751,0.0004541752999999,-4.2110000000000003e-07,0.0007278463630983
376.0,0.037146,0.0667166418786614,0.0250162440869782,357.825,0.2093621732,0.0004585598,-1.1281999999999998e-06,0.0006664540681392
377.0,0.056919,0.0495730781890709,0.0251976933652407,357.662,0.2093977367,0.0004740298,-8.041e-07,0.0007365975553093
378.0,-0.019286,0.0332444136380215,0.0250363991328841,357.493,0.2094286402,0.0004929214,1.247e-06,0.0007190703007328
